people_ID,Infect_prob
19264,53.22601105
7402,54.54372196
16603,53.82820773
11099,52.55276826
18314,56.31651332
4200,49.40871424
21163,51.62910377
4624,52.12550207
7423,54.54372196
4110,49.40871424
16667,53.82820773
12493,53.30126074
4478,50.24283297
12046,53.32729897
16760,53.82820773
20397,51.62910377
10691,50.91643935
11826,53.1152646
19777,53.22601105
16948,54.17469458
7169,54.54372196
17254,54.71550302
7601,52.48604905
5071,51.48180801
17444,54.71550302
12429,55.47177569
11943,53.32729897
23891,54.09500637
24475,54.09500637
17745,51.77693958
24820,54.09500637
16734,53.82820773
3919,48.34349024
7509,54.54372196
6136,49.31125539
6816,54.54372196
23211,55.54935127
20476,51.62910377
23685,54.09500637
17302,54.71550302
20751,51.62910377
24635,54.09500637
16929,53.82820773
10920,50.91643935
5996,52.42298685
21110,51.62910377
24393,54.09500637
17879,55.83797044
23404,55.54935127
8378,52.80706695
18286,49.46717929
24866,54.09500637
5244,55.89232317
20705,51.62910377
21368,51.34294744
16446,53.82820773
5649,53.87320606
7557,52.48604905
24131,54.09500637
7908,52.48604905
7395,54.54372196
20368,51.62910377
3926,48.34349024
19250,53.22601105
20123,53.22601105
6518,53.87029061
4694,52.12550207
4376,50.24283297
11649,54.72899788
18710,51.32541487
12105,53.32729897
11844,53.1152646
16511,53.82820773
18933,49.20980709
23182,55.54935127
16795,53.82820773
23853,54.09500637
17540,52.71067595
20139,53.22601105
16721,53.82820773
4876,52.12550207
19470,53.22601105
17003,54.71550302
23252,55.54935127
10418,50.91643935
4875,52.12550207
23040,54.05484272
5213,58.47645779
5515,51.70399491
17035,54.71550302
17138,54.71550302
17448,54.71550302
17997,53.58090961
8496,52.80706695
19879,53.22601105
18335,57.33606553
10513,50.91643935
11781,53.1152646
5721,54.38605183
21184,51.62910377
10077,54.95130794
8379,52.80706695
4828,52.12550207
20055,53.22601105
12471,53.30126074
23462,54.09500637
25172,54.09500637
16826,53.82820773
23627,54.09500637
11703,53.1152646
23969,54.09500637
18462,55.52814426
12353,53.51212372
18531,55.18596704
18631,53.85087707
17959,53.20581598
7866,52.48604905
10266,51.47724919
24079,54.09500637
4652,52.12550207
4588,52.12550207
17428,54.71550302
16689,53.82820773
11195,52.55276826
24600,54.09500637
11514,54.72899788
17919,56.87194333
11457,54.72899788
10908,50.91643935
22937,54.30910456
5380,52.26300686
11357,54.72899788
23121,54.05484272
21149,51.62910377
8557,52.80706695
19313,53.22601105
20272,51.62910377
7707,52.48604905
8028,52.80706695
20541,51.62910377
21066,51.62910377
6494,53.87029061
8641,52.80706695
8315,52.80706695
23228,55.54935127
18997,49.20980709
6097,51.12293261
4101,49.40871424
12411,55.47177569
11653,54.72899788
18261,48.34116332
10761,50.91643935
10766,50.91643935
18760,52.03448315
22997,54.05484272
8668,52.80706695
7101,54.54372196
20067,53.22601105
5689,55.21956197
10256,51.47724919
6255,52.89806886
21241,51.62910377
5131,51.97336057
12073,53.32729897
11298,53.36869857
10397,51.47724919
10209,51.47724919
19718,53.22601105
11070,52.55276826
16447,53.82820773
17241,54.71550302
24445,54.09500637
21219,51.62910377
11517,54.72899788
19532,53.22601105
18526,55.18596704
7863,52.48604905
24223,54.09500637
24916,54.09500637
23082,54.05484272
16804,53.82820773
12021,53.32729897
6265,52.90266138
4747,52.12550207
6635,53.87029061
19538,53.22601105
19366,53.22601105
23885,54.09500637
10731,50.91643935
21039,51.62910377
7260,54.54372196
23007,54.05484272
16890,53.82820773
23590,54.09500637
5255,51.56529357
19623,53.22601105
18638,53.85087707
5376,53.43234305
16663,53.82820773
23796,54.09500637
17733,50.33175287
6911,54.54372196
20840,51.62910377
23337,55.54935127
19525,53.22601105
21178,51.62910377
20186,51.62910377
10692,50.91643935
10200,51.47724919
17988,53.58090961
6315,55.6070452
3973,48.27233132
4314,50.24283297
17261,54.71550302
8479,52.80706695
17398,54.71550302
22887,53.51946337
17580,49.96611654
20815,51.62910377
25127,54.09500637
7750,52.48604905
8187,52.80706695
19811,53.22601105
7215,54.54372196
5353,50.13613421
5626,50.80089619
17536,52.71067595
8277,52.80706695
17289,54.71550302
16491,53.82820773
5843,48.45249445
6802,54.54372196
23568,54.09500637
8226,52.80706695
18928,49.20980709
21262,51.62910377
11132,52.55276826
7821,52.48604905
18255,48.34116332
11534,54.72899788
5062,51.48180801
17590,49.96611654
8444,52.80706695
23494,54.09500637
20852,51.62910377
4833,52.12550207
11394,54.72899788
23591,54.09500637
4654,52.12550207
4404,50.24283297
8163,52.80706695
24846,54.09500637
21170,51.62910377
7317,54.54372196
19317,53.22601105
19301,53.22601105
11936,53.32729897
18590,51.46048491
17115,54.71550302
16593,53.82820773
23789,54.09500637
5756,56.30214709
24926,54.09500637
10650,50.91643935
7276,54.54372196
7488,54.54372196
24809,54.09500637
24292,54.09500637
11577,54.72899788
18743,53.88916212
16455,53.82820773
8576,52.80706695
18012,51.53092576
5192,55.28194731
4793,52.12550207
24851,54.09500637
20879,51.62910377
7996,52.48604905
4807,52.12550207
16788,53.82820773
11147,52.55276826
25063,54.09500637
6306,55.6070452
24049,54.09500637
18313,56.31651332
24170,54.09500637
6702,54.54372196
10741,50.91643935
23023,54.05484272
23813,54.09500637
19802,53.22601105
20606,51.62910377
20197,51.62910377
10123,53.64062107
11080,52.55276826
21092,51.62910377
6084,51.12293261
20377,51.62910377
16904,53.82820773
11094,52.55276826
5844,50.18228968
24874,54.09500637
17668,49.62736538
7629,52.48604905
17827,53.39011011
4030,49.40871424
21006,51.62910377
24911,54.09500637
23235,55.54935127
8480,52.80706695
5847,50.18228968
23059,54.05484272
21162,51.62910377
23383,55.54935127
21181,51.62910377
25074,54.09500637
4086,49.40871424
12236,53.32729897
5887,50.28559626
5457,49.70583137
20374,51.62910377
20889,51.62910377
17703,49.44851284
10736,50.91643935
11860,53.1152646
16865,53.82820773
5238,55.89232317
20973,51.62910377
24666,54.09500637
25070,54.09500637
17976,53.87126453
10289,51.47724919
8124,52.80706695
8492,52.80706695
23521,54.09500637
17588,49.96611654
4921,51.48180801
17832,53.39011011
10638,50.91643935
10992,52.55276826
23329,55.54935127
18144,55.64024562
19626,53.22601105
5858,50.18228968
8303,52.80706695
4280,50.24283297
11672,54.72899788
7450,54.54372196
16616,53.82820773
11593,54.72899788
24644,54.09500637
4470,50.24283297
11935,53.32729897
23148,55.54935127
20081,53.22601105
6083,51.95323352
22742,55.02428121
7506,54.54372196
23049,54.05484272
19899,53.22601105
11904,53.1152646
4247,50.24283297
20245,51.62910377
5748,56.30214709
25190,54.09500637
11999,53.32729897
11866,53.1152646
6348,52.92575125
24451,54.09500637
19658,53.22601105
12488,53.30126074
21210,51.62910377
8741,50.95378931
23857,54.09500637
11483,54.72899788
6995,54.54372196
4532,52.12550207
24694,54.09500637
4195,49.40871424
16841,53.82820773
5427,51.9372146
11189,52.55276826
4444,50.24283297
11922,53.32729897
7694,52.48604905
12045,53.32729897
8519,52.80706695
11067,52.55276826
4491,50.90741769
12131,53.32729897
20749,51.62910377
16924,54.17469458
16786,53.82820773
7978,52.48604905
24418,54.09500637
7416,54.54372196
11499,54.72899788
25112,54.09500637
7083,54.54372196
7019,54.54372196
23839,54.09500637
23722,54.09500637
4539,52.12550207
23103,54.05484272
21177,51.62910377
5028,51.48180801
24005,54.09500637
20529,51.62910377
18067,52.72968543
6783,54.54372196
6987,54.54372196
7185,54.54372196
23477,54.09500637
5088,53.01052166
22800,52.86882081
12300,53.51212372
18575,51.61586485
4891,52.12550207
24504,54.09500637
8417,52.80706695
16367,53.86700614
5791,52.42943602
18465,54.3195604
23004,54.05484272
4196,49.40871424
19099,53.22601105
6607,53.87029061
21237,51.62910377
10338,51.47724919
19878,53.22601105
20250,51.62910377
16775,53.82820773
10278,51.47724919
18546,54.38048149
19056,53.22601105
7306,54.54372196
7379,54.54372196
16918,53.82820773
19651,53.22601105
17110,54.71550302
4637,52.12550207
6639,53.87029061
4117,49.40871424
6895,54.54372196
8260,52.80706695
17662,49.62736538
22707,55.02428121
12494,53.30126074
24201,54.09500637
6334,52.92575125
6234,53.41939656
20454,51.62910377
18981,49.20980709
21041,51.62910377
5439,52.24050261
23714,54.09500637
11527,54.72899788
24361,54.09500637
10394,51.47724919
24071,54.09500637
20887,51.62910377
11700,54.72899788
11296,52.55276826
19467,53.22601105
10802,50.91643935
21383,51.34294744
22722,55.02428121
8047,52.80706695
7876,52.48604905
17375,54.71550302
10613,50.91643935
7481,54.54372196
10999,52.55276826
5694,55.21956197
18405,52.11370226
4794,52.12550207
11421,54.72899788
23491,54.09500637
24473,54.09500637
22718,55.02428121
21354,53.18934891
20450,51.62910377
17883,55.83797044
11579,54.72899788
5931,52.23810652
17687,49.61980803
19516,53.22601105
17401,54.71550302
6908,54.54372196
19580,53.22601105
17077,54.71550302
7906,52.48604905
3967,48.27233132
16495,53.82820773
11778,53.1152646
19835,53.22601105
19073,53.22601105
19488,53.22601105
8255,52.80706695
18112,55.93575272
5010,51.48180801
5727,54.38605183
5005,51.48180801
21118,51.62910377
18214,48.50906538
6515,53.87029061
11187,52.55276826
22805,52.86882081
5834,48.45249445
8486,52.80706695
11918,53.1152646
8649,52.80706695
22734,55.02428121
20677,51.62910377
20117,53.22601105
5599,52.61792804
25137,54.09500637
8385,52.80706695
5614,50.80089619
10391,51.47724919
4383,50.24283297
25114,54.09500637
6800,54.54372196
20051,53.22601105
19605,53.22601105
16553,53.82820773
5015,51.48180801
8580,52.80706695
20490,51.62910377
7671,52.48604905
5041,51.48180801
16751,53.82820773
10310,51.47724919
22773,55.02428121
20161,55.5654291
10703,50.91643935
23618,54.09500637
23162,55.54935127
23088,54.05484272
11089,52.55276826
23330,55.54935127
6637,53.87029061
22793,52.86882081
8214,52.80706695
22954,54.30910456
21322,53.18934891
6549,53.87029061
6957,54.54372196
16543,53.82820773
20451,51.62910377
8411,52.80706695
8719,50.95378931
4518,52.12550207
11811,53.1152646
16892,53.82820773
18882,49.11524649
23344,55.54935127
8340,52.80706695
18909,49.20980709
22764,55.02428121
20075,53.22601105
7736,52.48604905
6993,54.54372196
18890,49.11524649
8526,52.80706695
17700,49.44851284
19666,53.22601105
6394,52.92575125
4358,50.24283297
20730,51.62910377
18277,50.31123468
11372,54.72899788
18639,53.85087707
20259,51.62910377
23612,54.09500637
7801,52.48604905
4102,49.40871424
4712,52.12550207
20496,51.62910377
19828,53.22601105
24759,54.09500637
19355,53.22601105
7189,54.54372196
23461,54.09500637
5582,52.61792804
24420,54.09500637
8566,52.80706695
16766,53.82820773
6298,54.10638939
17405,54.71550302
7914,52.48604905
19713,53.22601105
4042,49.40871424
24392,54.09500637
20648,51.62910377
16814,53.82820773
12166,53.32729897
5305,51.956067
18527,55.18596704
24864,54.09500637
23760,54.09500637
24722,54.09500637
8633,52.80706695
24323,54.09500637
4526,52.12550207
12352,53.51212372
24140,54.09500637
24011,54.09500637
16409,53.82820773
6383,52.92575125
11609,54.72899788
4307,50.24283297
8499,52.80706695
17071,54.71550302
23418,55.54935127
10319,51.47724919
6863,54.54372196
10318,51.47724919
23843,54.09500637
6370,52.92575125
12270,53.32729897
8703,52.80706695
21124,51.62910377
24949,54.09500637
20525,51.62910377
24167,54.09500637
24174,54.09500637
11207,52.55276826
24117,54.09500637
11359,54.72899788
11765,53.1152646
20268,51.62910377
8689,52.80706695
4051,49.40871424
24047,54.09500637
25085,54.09500637
11949,53.32729897
6693,54.54372196
11867,53.1152646
18633,53.85087707
8645,52.80706695
12406,55.47177569
24779,54.09500637
18848,48.87590659
4622,52.12550207
10842,50.91643935
5875,49.96845966
11777,53.1152646
7653,52.48604905
16720,53.82820773
4348,50.24283297
6701,54.54372196
17868,55.83797044
19453,53.22601105
20158,53.11598542
4210,49.40871424
6139,49.31125539
16374,53.86700614
24894,54.09500637
19026,49.20980709
23285,55.54935127
11668,54.72899788
10576,50.91643935
24052,54.09500637
4614,52.12550207
8452,52.80706695
6603,53.87029061
6958,54.54372196
18670,49.43124788
20827,51.62910377
6353,52.92575125
19296,53.22601105
10083,55.01354904
20624,51.62910377
20518,51.62910377
11126,52.55276826
4845,52.12550207
8663,52.80706695
10612,50.91643935
8290,52.80706695
7474,54.54372196
25090,54.09500637
5906,50.36779475
8313,52.80706695
19044,49.20980709
20029,53.22601105
17613,49.96611654
16742,53.82820773
10859,50.91643935
19035,49.20980709
24641,54.09500637
25043,54.09500637
24643,54.09500637
10071,54.95130794
23911,54.09500637
19881,53.22601105
20088,53.22601105
22719,55.02428121
10727,50.91643935
19294,53.22601105
21359,53.18934891
11264,52.55276826
23232,55.54935127
12033,53.32729897
24747,54.09500637
20176,51.62910377
24865,54.09500637
16715,53.82820773
7881,52.48604905
10571,50.91643935
18948,49.20980709
20986,51.62910377
17203,54.71550302
22992,54.05484272
23143,55.54935127
24872,54.09500637
4424,50.24283297
16612,53.82820773
25204,54.09500637
18334,57.33606553
18695,51.52920575
17266,54.71550302
10222,51.47724919
17018,54.71550302
10514,50.91643935
11065,52.55276826
6884,54.54372196
5528,53.1451477
23780,54.09500637
22702,55.02428121
5449,52.70764653
24931,54.09500637
25173,54.09500637
11492,54.72899788
16479,53.82820773
19923,53.22601105
18047,53.29460518
11740,53.1152646
8601,52.80706695
24084,54.09500637
20931,51.62910377
12376,53.51212372
6968,54.54372196
11244,52.55276826
7808,52.48604905
24349,54.09500637
5100,53.54999829
19253,53.22601105
10315,51.47724919
5604,52.61792804
25010,54.09500637
4234,50.24283297
4941,51.48180801
19691,53.22601105
10674,50.91643935
18754,52.03448315
12068,53.32729897
4130,49.40871424
4525,52.12550207
10528,50.91643935
24424,54.09500637
21307,53.18934891
5710,54.38605183
6160,50.1267138
16916,54.17469458
11551,54.72899788
23753,54.09500637
12299,53.32729897
17047,54.71550302
11384,54.72899788
10443,50.91643935
18836,50.41619858
20737,51.62910377
3922,48.34349024
20971,51.62910377
16997,54.71550302
17250,54.71550302
17945,53.20581598
18456,55.52814426
17803,53.05694693
23374,55.54935127
8196,52.80706695
17042,54.71550302
20132,53.22601105
19315,53.22601105
4777,52.12550207
16972,53.44669217
6683,54.54372196
23464,54.09500637
20883,51.62910377
5254,51.56529357
19421,53.22601105
11340,54.72899788
16696,53.82820773
17435,54.71550302
12064,53.32729897
19183,53.22601105
12177,53.32729897
23459,54.09500637
6068,51.92832936
10127,53.64062107
11044,52.55276826
16665,53.82820773
12116,53.32729897
23427,55.54935127
8280,52.80706695
5674,52.70081189
5385,52.26300686
22986,54.05484272
19095,53.22601105
18963,49.20980709
7628,52.48604905
5280,50.38581849
20151,53.22601105
6070,51.92832936
12151,53.32729897
7637,52.48604905
7934,52.48604905
21142,51.62910377
20871,51.62910377
5980,52.42298685
11856,53.1152646
16796,53.82820773
6556,53.87029061
23675,54.09500637
18256,48.34116332
18234,48.69292356
20517,51.62910377
4680,52.12550207
10925,50.91643935
24577,54.09500637
6212,54.00104541
20839,51.62910377
12160,53.32729897
16781,53.82820773
17265,54.71550302
4649,52.12550207
10499,50.91643935
8109,52.80706695
17782,50.86210699
6493,53.87029061
19627,53.22601105
23971,54.09500637
21033,51.62910377
7140,54.54372196
10149,53.64062107
16467,53.82820773
18992,49.20980709
24103,54.09500637
4323,50.24283297
6366,52.92575125
11640,54.72899788
23204,55.54935127
8101,52.80706695
23106,54.05484272
18281,49.46717929
17211,54.71550302
24856,54.09500637
10882,50.91643935
17374,54.71550302
23131,54.05484272
7093,54.54372196
6401,52.92575125
17558,52.71067595
6399,52.92575125
18283,49.46717929
7269,54.54372196
6965,54.54372196
16811,53.82820773
7870,52.48604905
16895,53.82820773
19544,53.22601105
12204,53.32729897
24304,54.09500637
6736,54.54372196
6623,53.87029061
19120,53.22601105
23254,55.54935127
17499,52.71067595
11685,54.72899788
5769,54.52938086
7833,52.48604905
4351,50.24283297
8686,52.80706695
16539,53.82820773
24575,54.09500637
23295,55.54935127
24098,54.09500637
6902,54.54372196
10656,50.91643935
12425,55.47177569
4219,49.40871424
24555,54.09500637
22938,54.30910456
4507,52.12550207
25175,54.09500637
24556,54.09500637
11687,54.72899788
12524,53.30126074
22807,53.11806502
4750,52.12550207
24159,54.09500637
12139,53.32729897
18735,52.90312246
11174,52.55276826
8338,52.80706695
22859,53.51946337
11552,54.72899788
19381,53.22601105
18052,53.29460518
12146,53.32729897
24312,54.09500637
22767,55.02428121
4668,52.12550207
12380,53.51212372
21166,51.62910377
21183,51.62910377
10723,50.91643935
5566,53.3732243
16745,53.82820773
10617,50.91643935
24396,54.09500637
16402,53.82820773
5482,49.7450248
24334,54.09500637
10492,50.91643935
11553,54.72899788
17296,54.71550302
24145,54.09500637
10497,50.91643935
7859,52.48604905
7499,54.54372196
6019,51.80147842
7838,52.48604905
4203,49.40871424
18954,49.20980709
23822,54.09500637
5850,50.18228968
19036,49.20980709
6991,54.54372196
23069,54.05484272
10532,50.91643935
23710,54.09500637
18592,53.91534558
11475,54.72899788
4350,50.24283297
6694,54.54372196
7575,52.48604905
5416,52.77407564
23571,54.09500637
5611,50.80089619
6557,53.87029061
23661,54.09500637
23042,54.05484272
10965,50.91643935
23883,54.09500637
10247,51.47724919
16695,53.82820773
5772,54.52938086
19909,53.22601105
18900,49.11524649
11883,53.1152646
19404,53.22601105
10953,50.91643935
19508,53.22601105
17177,54.71550302
17633,49.99506874
23468,54.09500637
7284,54.54372196
17193,54.71550302
24658,54.09500637
18711,51.32541487
23865,54.09500637
17999,52.28065146
10847,50.91643935
16923,54.17469458
18421,52.11370226
23050,54.05484272
7390,54.54372196
24604,54.09500637
11149,52.55276826
7526,54.54372196
10436,50.91643935
23193,55.54935127
23043,54.05484272
10421,50.91643935
17112,54.71550302
11495,54.72899788
21005,51.62910377
11403,54.72899788
12130,53.32729897
17196,54.71550302
18922,49.20980709
4372,50.24283297
7057,54.54372196
10902,50.91643935
23016,54.05484272
7433,54.54372196
22998,54.05484272
7420,54.54372196
11666,54.72899788
23430,55.54935127
23441,54.09500637
6324,55.6070452
19650,53.22601105
16607,53.82820773
8643,52.80706695
18143,55.64024562
24432,54.09500637
16640,53.82820773
16531,53.82820773
10932,50.91643935
10697,50.91643935
20955,51.62910377
4417,50.24283297
23834,54.09500637
6746,54.54372196
5767,54.52938086
19444,53.22601105
11468,54.72899788
5961,51.152405
5392,52.26300686
24928,54.09500637
6792,54.54372196
23696,54.09500637
20178,51.62910377
8542,52.80706695
23809,54.09500637
11245,52.55276826
17228,54.71550302
20332,51.62910377
20521,51.62910377
17027,54.71550302
12260,53.32729897
18739,52.90312246
8347,52.80706695
19331,53.22601105
19424,53.22601105
24863,54.09500637
6536,53.87029061
10730,50.91643935
11444,54.72899788
8742,50.95378931
18884,49.11524649
17312,54.71550302
23422,55.54935127
6869,54.54372196
16861,53.82820773
22849,53.51946337
4161,49.40871424
6061,51.64566741
4399,50.24283297
11602,54.72899788
12087,53.32729897
5099,53.54999829
18855,48.87590659
11938,53.32729897
8017,52.48604905
17955,53.20581598
5155,50.51536496
10997,52.55276826
20211,51.62910377
6818,54.54372196
6277,54.10638939
18551,54.38048149
11095,52.55276826
11423,54.72899788
7188,54.54372196
10251,51.47724919
18022,53.67336676
18815,51.63808086
16776,53.82820773
22847,53.51946337
7579,52.48604905
5765,54.52938086
5565,53.3732243
4936,51.48180801
25042,54.09500637
12525,53.30126074
11261,52.55276826
20497,51.62910377
11642,54.72899788
24990,54.09500637
6873,54.54372196
11515,54.72899788
18588,51.46048491
19348,53.22601105
3983,49.40871424
23844,54.09500637
4903,52.12550207
8413,52.80706695
7735,52.48604905
10625,50.91643935
5707,52.89321108
23146,55.54935127
17272,54.71550302
4687,52.12550207
16679,53.82820773
17964,53.20581598
6925,54.54372196
5930,50.95055373
19433,53.22601105
7868,52.48604905
20280,51.62910377
18898,49.11524649
17856,55.93081541
19225,53.22601105
7651,52.48604905
23703,54.09500637
12456,55.47177569
20373,51.62910377
23284,55.54935127
22999,54.05484272
8701,52.80706695
7010,54.54372196
8559,52.80706695
10929,50.91643935
11061,52.55276826
7410,54.54372196
10246,51.47724919
19950,53.22601105
24798,54.09500637
4393,50.24283297
5313,51.956067
18265,48.74345246
7581,52.48604905
23473,54.09500637
25045,54.09500637
19801,53.22601105
12366,53.51212372
10447,50.91643935
10270,51.47724919
25184,54.09500637
6819,54.54372196
11438,54.72899788
23898,54.09500637
11878,53.1152646
24227,54.09500637
19204,53.22601105
24383,54.09500637
23436,54.09500637
6417,53.87029061
11697,54.72899788
23278,55.54935127
19161,53.22601105
16957,54.17469458
4303,50.24283297
19103,53.22601105
7455,54.54372196
17436,54.71550302
10336,51.47724919
11853,53.1152646
21012,51.62910377
23779,54.09500637
20720,51.62910377
17175,54.71550302
23093,54.05484272
17941,53.20581598
22939,54.30910456
4970,51.48180801
5947,52.69265793
25136,54.09500637
11790,53.1152646
11957,53.32729897
10930,50.91643935
10414,50.91643935
19187,53.22601105
8327,52.80706695
17320,54.71550302
8733,50.95378931
23286,55.54935127
17335,54.71550302
8147,52.80706695
6552,53.87029061
16854,53.82820773
17157,54.71550302
21381,51.34294744
8247,52.80706695
19864,53.22601105
18397,52.11370226
18512,55.18596704
19157,53.22601105
16762,53.82820773
5629,50.88334726
12302,53.32729897
4865,52.12550207
23764,54.09500637
24991,54.09500637
24633,54.09500637
20877,51.62910377
17010,54.71550302
23729,54.09500637
23874,54.09500637
3907,52.42924413
20354,51.62910377
21091,51.62910377
21088,51.62910377
19867,53.22601105
6786,54.54372196
11906,53.1152646
8268,52.80706695
20000,53.22601105
18066,52.4668985
8447,52.80706695
4033,49.40871424
6264,52.90266138
19589,53.22601105
10652,50.91643935
16774,53.82820773
8084,52.80706695
6471,53.87029061
16704,53.82820773
19781,53.22601105
8258,52.80706695
4802,52.12550207
6572,53.87029061
17348,54.71550302
21216,51.62910377
10856,50.91643935
20004,53.22601105
16351,51.3234334
8647,52.80706695
7923,52.48604905
24599,54.09500637
25177,54.09500637
5308,51.956067
25093,54.09500637
11459,54.72899788
25075,54.09500637
20499,51.62910377
23129,55.54935127
10670,50.91643935
22987,54.05484272
19256,53.22601105
17155,54.71550302
4618,52.12550207
7777,52.48604905
7244,54.54372196
7394,54.54372196
10961,52.55276826
7505,54.54372196
16984,50.87738958
5552,53.3732243
19996,53.22601105
20330,51.62910377
5949,52.37758048
19568,53.22601105
8304,52.80706695
21213,51.62910377
24876,54.09500637
6360,52.92575125
17975,52.89984752
18751,52.03448315
5805,51.94283427
17992,53.58090961
19557,53.22601105
23751,54.09500637
24246,54.09500637
11510,54.72899788
5346,49.37265093
12164,53.32729897
5793,52.42943602
4953,51.48180801
5892,50.28559626
23733,54.09500637
24708,54.09500637
24470,54.09500637
20612,51.62910377
7611,52.48604905
11511,54.72899788
4097,49.40871424
20684,51.62910377
21089,51.62910377
18823,50.76806393
5804,51.94283427
11487,54.72899788
10428,50.91643935
3920,49.89483565
16949,54.17469458
10201,51.47724919
20738,51.62910377
6449,53.87029061
12515,53.30126074
18969,49.20980709
23994,54.09500637
19459,53.22601105
22833,53.51946337
12059,53.32729897
24813,54.09500637
11218,52.55276826
4324,50.24283297
17080,54.71550302
17452,54.71550302
23036,54.05484272
22968,54.05484272
23512,54.09500637
20700,51.62910377
23818,54.09500637
19289,53.22601105
19989,53.22601105
12446,55.47177569
6040,52.02755164
12502,53.30126074
22720,55.02428121
23085,54.05484272
10110,56.00267744
4631,52.12550207
18097,52.91625913
17353,54.71550302
22832,53.51946337
7829,52.48604905
20416,51.62910377
4952,51.48180801
10982,52.55276826
23316,55.54935127
22996,54.05484272
20939,51.62910377
19288,53.22601105
4453,50.24283297
7790,52.48604905
16933,54.17469458
8471,52.80706695
11249,52.55276826
5746,56.30214709
20241,51.62910377
19652,53.22601105
20389,51.62910377
4872,52.12550207
7319,54.54372196
8203,52.80706695
8623,52.80706695
4425,50.24283297
21397,52.90005793
16983,53.19415513
7742,52.48604905
18569,53.17224019
18466,53.58664894
24585,54.09500637
16622,53.82820773
12379,53.51212372
24297,54.09500637
4536,52.12550207
18263,48.74345246
19402,53.22601105
4935,51.48180801
17094,54.71550302
4732,52.12550207
7933,52.48604905
19060,53.22601105
19746,53.22601105
24978,54.09500637
6617,53.87029061
25002,54.09500637
23988,54.09500637
10203,51.47724919
4043,49.40871424
20210,51.62910377
7839,52.48604905
4479,48.63504971
7660,52.48604905
23343,55.54935127
24710,54.09500637
4458,50.24283297
11677,54.72899788
12055,53.32729897
20248,51.62910377
24266,54.09500637
24486,54.09500637
10402,50.91643935
18914,49.20980709
6630,53.87029061
16764,53.82820773
5477,49.7450248
18489,53.58664894
20644,51.62910377
17709,49.35118833
17410,54.71550302
6720,54.54372196
6524,53.87029061
8162,52.80706695
10801,50.91643935
10590,50.91643935
20253,51.62910377
24581,54.09500637
18935,49.20980709
18110,54.77186989
24900,54.09500637
4493,50.90741769
6807,54.54372196
18514,55.18596704
24387,54.09500637
6039,52.02755164
6976,54.54372196
18763,52.03448315
8539,52.80706695
7201,54.54372196
7238,54.54372196
18699,50.95667898
11902,53.1152646
19675,53.22601105
16891,53.82820773
23369,55.54935127
16977,53.44669217
10805,50.91643935
8529,52.80706695
21380,51.34294744
12230,53.32729897
19214,53.22601105
5227,58.64192447
24296,54.09500637
23930,54.09500637
6045,51.66279272
16903,54.17469458
3994,49.40871424
19363,53.22601105
7860,52.48604905
24012,54.09500637
17727,50.33175287
5602,52.61792804
6075,52.60868362
24818,54.09500637
25007,54.09500637
24202,54.09500637
17546,52.71067595
23762,54.09500637
8395,52.80706695
21126,51.62910377
18507,54.22837598
4954,51.48180801
10448,50.91643935
24661,54.09500637
20651,51.62910377
19079,53.22601105
7363,54.54372196
4529,52.12550207
6462,53.87029061
7800,52.48604905
4857,52.12550207
20754,51.62910377
23732,54.09500637
21254,51.62910377
20494,51.62910377
24452,54.09500637
23151,55.54935127
6501,53.87029061
10235,51.47724919
23078,54.05484272
18237,48.69292356
20658,51.62910377
7734,52.48604905
17413,54.71550302
23186,55.54935127
24512,54.09500637
17349,54.71550302
12431,55.47177569
18690,51.52920575
6432,53.87029061
11007,52.55276826
19596,53.22601105
21358,53.18934891
16906,54.17469458
11882,53.1152646
4311,50.24283297
24953,54.09500637
21199,51.62910377
7740,52.48604905
8294,52.80706695
12012,53.32729897
17297,54.71550302
12172,53.32729897
11773,53.1152646
6598,53.87029061
4386,50.24283297
20614,51.62910377
24647,54.09500637
20680,51.62910377
11772,53.1152646
4677,52.12550207
18858,49.43294441
23802,54.09500637
16684,53.82820773
25167,54.09500637
11575,54.72899788
19846,53.22601105
17841,54.66433839
24596,54.09500637
17274,54.71550302
23644,54.09500637
23750,54.09500637
6208,54.00104541
24981,54.09500637
4134,49.40871424
7398,54.54372196
19385,53.22601105
11197,52.55276826
6087,51.95323352
21272,51.62910377
3946,48.27233132
5142,51.97336057
12274,53.32729897
6522,53.87029061
25118,54.09500637
6206,54.00104541
10647,50.91643935
18481,53.58664894
24028,54.09500637
20554,51.62910377
23907,54.09500637
17088,54.71550302
17012,54.71550302
10998,52.55276826
5208,58.47645779
7753,52.48604905
19485,53.22601105
7765,52.48604905
24094,54.09500637
24766,54.09500637
7704,52.48604905
7033,54.54372196
16590,53.82820773
22854,53.51946337
24083,54.09500637
20276,51.62910377
20755,51.62910377
7606,52.48604905
6034,52.58095286
18791,52.7632726
23361,55.54935127
19081,53.22601105
5108,52.72610251
19169,53.22601105
10778,50.91643935
3927,48.27233132
17215,54.71550302
7277,54.54372196
10813,50.91643935
22759,55.02428121
6918,54.54372196
20109,53.22601105
19668,53.22601105
20697,51.62910377
19160,53.22601105
19071,53.22601105
18915,49.20980709
20864,51.62910377
20604,51.62910377
16872,53.82820773
8759,50.95378931
19972,53.22601105
10729,50.91643935
10881,50.91643935
23102,54.05484272
18961,49.20980709
12096,53.32729897
